Province_State,Date,ConfirmedCases,Fatalities,CasePred,FataPred
Kentucky,4/18/20,2707.0,144.0,2708.0254,143.74617
Kentucky,4/19/20,2960.0,146.0,2960.4226,146.36005
Kentucky,4/20/20,3050.0,154.0,3048.2114,153.78212
Kentucky,4/21/20,3204.0,171.0,3205.1235,170.92305
Kentucky,4/22/20,3378.0,185.0,3375.6716,184.94843
Kentucky,4/23/20,3479.0,191.0,3481.1865,191.40575
Kentucky,4/24/20,3779.0,200.0,3776.5947,199.92125
Kentucky,4/25/20,3915.0,205.0,3915.1606,204.82695
Kentucky,4/26/20,4085.0,208.0,4086.2852,208.07216
Louisiana,1/22/20,0.0,0.0,8.75928e-09,8.5984574e-11
Louisiana,1/23/20,0.0,0.0,8.75928e-09,8.5984574e-11
Louisiana,1/24/20,0.0,0.0,7.6285894e-10,8.5984574e-11
Louisiana,1/25/20,0.0,0.0,8.4233437e-10,8.5984574e-11
Louisiana,1/26/20,0.0,0.0,3.739134e-10,8.5984574e-11
Louisiana,1/27/20,0.0,0.0,1.4060693000000002e-10,8.5984574e-11
Louisiana,1/28/20,0.0,0.0,1.4060693000000002e-10,8.5984574e-11
Louisiana,1/29/20,0.0,0.0,1.4060693000000002e-10,8.5984574e-11
Louisiana,1/30/20,0.0,0.0,1.4060693000000002e-10,8.5984574e-11
Louisiana,1/31/20,0.0,0.0,1.4082216999999998e-10,8.5984574e-11
Louisiana,2/01/20,0.0,0.0,1.6608136999999999e-10,8.5984574e-11
Louisiana,2/02/20,0.0,0.0,1.427686e-10,8.5984574e-11
Louisiana,2/03/20,0.0,0.0,1.427686e-10,8.5984574e-11
Louisiana,2/04/20,0.0,0.0,1.427686e-10,8.5984574e-11
Louisiana,2/05/20,0.0,0.0,1.427686e-10,8.5984574e-11
Louisiana,2/06/20,0.0,0.0,1.427686e-10,8.5984574e-11
Louisiana,2/07/20,0.0,0.0,1.427686e-10,8.5984574e-11
Louisiana,2/08/20,0.0,0.0,1.427686e-10,8.5984574e-11
Louisiana,2/09/20,0.0,0.0,1.427686e-10,8.5984574e-11
Louisiana,2/10/20,0.0,0.0,1.427686e-10,8.5984574e-11
Louisiana,2/11/20,0.0,0.0,1.427686e-10,8.5984574e-11
Louisiana,2/12/20,0.0,0.0,1.427686e-10,8.5984574e-11
Louisiana,2/13/20,0.0,0.0,1.427686e-10,8.5984574e-11
Louisiana,2/14/20,0.0,0.0,1.427686e-10,8.5984574e-11
Louisiana,2/15/20,0.0,0.0,1.427686e-10,8.5984574e-11
Louisiana,2/16/20,0.0,0.0,1.427686e-10,8.5984574e-11
Louisiana,2/17/20,0.0,0.0,1.427686e-10,8.5984574e-11
Louisiana,2/18/20,0.0,0.0,1.427686e-10,8.5984574e-11
Louisiana,2/19/20,0.0,0.0,1.427686e-10,8.5984574e-11
Louisiana,2/20/20,0.0,0.0,1.427686e-10,8.5984574e-11
Louisiana,2/21/20,0.0,0.0,1.427686e-10,8.5984574e-11
Louisiana,2/22/20,0.0,0.0,1.427686e-10,8.5984574e-11
Louisiana,2/23/20,0.0,0.0,1.427686e-10,8.5984574e-11
Louisiana,2/24/20,0.0,0.0,1.427686e-10,8.5984574e-11
Louisiana,2/25/20,0.0,0.0,1.427686e-10,8.5984574e-11
Louisiana,2/26/20,0.0,0.0,1.427686e-10,8.5984574e-11
Louisiana,2/27/20,0.0,0.0,1.427686e-10,8.5984574e-11
Louisiana,2/28/20,0.0,0.0,1.427686e-10,8.5984574e-11
Louisiana,2/29/20,0.0,0.0,1.3281005e-09,1.7083467e-08
Louisiana,3/01/20,0.0,0.0,1.3470976000000001e-08,3.3485783e-08
Louisiana,3/02/20,0.0,0.0,1.5460857e-07,5.854271700000001e-08
Louisiana,3/03/20,0.0,0.0,9.585324e-07,5.838292299999999e-08
Louisiana,3/04/20,0.0,0.0,9.182948600000001e-07,6.348392e-08
Louisiana,3/05/20,0.0,0.0,2.8172848e-05,1.867736e-08
Louisiana,3/06/20,0.0,0.0,0.0005407683000000001,1.8991397000000002e-08
Louisiana,3/07/20,0.0,0.0,0.0008151415400000001,1.973268e-08
Louisiana,3/08/20,0.0,0.0,0.0012437772,4.1507302e-08
Louisiana,3/09/20,0.0,0.0,0.0015033932999999999,5.451985e-08
Louisiana,3/10/20,0.0,0.0,0.004337675,2.9467307e-07
Louisiana,3/11/20,5.0,0.0,4.857688,2.0593413000000002e-06
Louisiana,3/12/20,19.0,0.0,19.00229,5.1728725999999996e-05
Louisiana,3/13/20,29.0,0.0,28.989641,0.0030628885
Louisiana,3/14/20,77.0,1.0,77.005424,0.93340486
Louisiana,3/15/20,87.0,2.0,86.967354,1.9846388
Louisiana,3/16/20,115.0,3.0,115.0073,2.9658465
Louisiana,3/17/20,196.0,4.0,195.99432,3.9650488
Louisiana,3/18/20,257.0,6.0,257.05392,5.957875700000001
Louisiana,3/19/20,392.0,10.0,391.94324,9.894252999999999
Louisiana,3/20/20,537.0,14.0,536.84937,13.931529000000001
Louisiana,3/21/20,763.0,20.0,762.7108,19.945667
Louisiana,3/22/20,837.0,20.0,836.3521,19.947731
Louisiana,3/23/20,1172.0,35.0,1173.8976,35.01001
Louisiana,3/24/20,1388.0,46.0,1389.1924,45.963190000000004
Louisiana,3/25/20,1795.0,65.0,1795.0768,64.96106999999999
Louisiana,3/26/20,2304.0,83.0,2300.5803,83.0484
Louisiana,3/27/20,2744.0,119.0,2748.8743,119.057076
Louisiana,3/28/20,3315.0,137.0,3309.5532,137.07176
Louisiana,3/29/20,3540.0,151.0,3544.7790000000005,150.98146
Louisiana,3/30/20,4025.0,185.0,4023.9539,185.01131999999998
Louisiana,3/31/20,5237.0,239.0,5242.472,238.96552999999997
Louisiana,4/01/20,6424.0,273.0,6425.4169999999995,272.93622
Louisiana,4/02/20,9149.0,310.0,9133.822,310.55658
Louisiana,4/03/20,10297.0,370.0,10308.839,369.24042000000003
Louisiana,4/04/20,12496.0,409.0,12478.122,409.64218
Louisiana,4/05/20,13010.0,477.0,13029.605,476.0192
Louisiana,4/06/20,14867.0,512.0,14846.313999999998,513.0125
Louisiana,4/07/20,16284.0,582.0,16313.8545,582.50885
Louisiana,4/08/20,17030.0,652.0,17032.068,651.8833
Louisiana,4/09/20,18283.0,702.0,18278.004,700.6892
Louisiana,4/10/20,19253.0,755.0,19209.37,754.80695
Louisiana,4/11/20,20014.0,806.0,20021.615,806.5918
Louisiana,4/12/20,20595.0,840.0,20595.482,839.8869599999999
Louisiana,4/13/20,21016.0,884.0,21017.68,885.7098
Louisiana,4/14/20,21518.0,1013.0,21553.479,1013.0536
Louisiana,4/15/20,21951.0,1103.0,21901.082000000002,1101.9794
Louisiana,4/16/20,22532.0,1156.0,22579.365,1156.6357
Louisiana,4/17/20,23118.0,1213.0,23109.266,1212.4652
Louisiana,4/18/20,23580.0,1267.0,23588.033,1266.3297
Louisiana,4/19/20,23928.0,1296.0,23895.05,1294.5685
Louisiana,4/20/20,24523.0,1328.0,24518.928,1328.2018
Louisiana,4/21/20,24854.0,1405.0,24856.021,1405.6509
Louisiana,4/22/20,25258.0,1473.0,25278.527000000002,1474.2064
Louisiana,4/23/20,25739.0,1599.0,25731.318,1599.3082
Louisiana,4/24/20,26140.0,1660.0,26153.283,1659.8010000000002
Louisiana,4/25/20,26512.0,1707.0,26506.022999999997,1706.4666
Louisiana,4/26/20,26773.0,1729.0,26768.896,1728.9941
Maine,1/22/20,0.0,0.0,2.8114655e-09,5.751144e-12
Maine,1/23/20,0.0,0.0,2.8114655e-09,5.751144e-12
Maine,1/24/20,0.0,0.0,2.0464705e-10,5.751144e-12
Maine,1/25/20,0.0,0.0,2.1172235e-10,5.751144e-12
Maine,1/26/20,0.0,0.0,1.2072046e-10,5.751144e-12
Maine,1/27/20,0.0,0.0,4.2742483000000004e-11,5.751144e-12
Maine,1/28/20,0.0,0.0,4.2742483000000004e-11,5.751144e-12
Maine,1/29/20,0.0,0.0,4.2742483000000004e-11,5.751144e-12
Maine,1/30/20,0.0,0.0,4.2742483000000004e-11,5.751144e-12
Maine,1/31/20,0.0,0.0,4.2807917e-11,5.751144e-12
Maine,2/01/20,0.0,0.0,5.0486153e-11,5.751144e-12
Maine,2/02/20,0.0,0.0,4.1409817e-11,5.751144e-12
Maine,2/03/20,0.0,0.0,4.1409817e-11,5.751144e-12
Maine,2/04/20,0.0,0.0,4.1409817e-11,5.751144e-12
Maine,2/05/20,0.0,0.0,4.1409817e-11,5.751144e-12
Maine,2/06/20,0.0,0.0,4.1409817e-11,5.751144e-12
Maine,2/07/20,0.0,0.0,4.1409817e-11,5.751144e-12
Maine,2/08/20,0.0,0.0,4.1409817e-11,5.751144e-12
Maine,2/09/20,0.0,0.0,4.1409817e-11,5.751144e-12
Maine,2/10/20,0.0,0.0,4.1409817e-11,5.751144e-12
Maine,2/11/20,0.0,0.0,4.1409817e-11,5.751144e-12
Maine,2/12/20,0.0,0.0,4.1409817e-11,5.751144e-12
Maine,2/13/20,0.0,0.0,4.1409817e-11,5.751144e-12
Maine,2/14/20,0.0,0.0,4.1409817e-11,5.751144e-12
Maine,2/15/20,0.0,0.0,4.1409817e-11,5.751144e-12
Maine,2/16/20,0.0,0.0,4.1409817e-11,5.751144e-12
Maine,2/17/20,0.0,0.0,4.1409817e-11,5.751144e-12
Maine,2/18/20,0.0,0.0,4.1409817e-11,5.751144e-12
Maine,2/19/20,0.0,0.0,4.1409817e-11,5.751144e-12
Maine,2/20/20,0.0,0.0,4.1409817e-11,5.751144e-12
Maine,2/21/20,0.0,0.0,4.1409817e-11,5.751144e-12
Maine,2/22/20,0.0,0.0,4.1409817e-11,5.751144e-12
Maine,2/23/20,0.0,0.0,4.1409817e-11,5.751144e-12
Maine,2/24/20,0.0,0.0,4.1409817e-11,5.751144e-12
Maine,2/25/20,0.0,0.0,4.1409817e-11,5.751144e-12
Maine,2/26/20,0.0,0.0,4.1409817e-11,5.751144e-12
Maine,2/27/20,0.0,0.0,4.1409817e-11,5.751144e-12
Maine,2/28/20,0.0,0.0,4.1409817e-11,5.751144e-12
Maine,2/29/20,0.0,0.0,3.9713618999999997e-10,1.790692e-10
Maine,3/01/20,0.0,0.0,3.3642868e-09,3.5132078e-10
Maine,3/02/20,0.0,0.0,4.747802e-08,5.700465e-10
Maine,3/03/20,0.0,0.0,4.2248874e-07,5.541513e-10
Maine,3/04/20,0.0,0.0,3.4257930000000004e-07,1.0384428e-10
Maine,3/05/20,0.0,0.0,7.0138867e-06,1.8738957e-11
Maine,3/06/20,0.0,0.0,0.00014074043,1.9053993e-11
Maine,3/07/20,0.0,0.0,0.00024325421000000001,1.9797794000000002e-11
Maine,3/08/20,0.0,0.0,0.00034977900000000004,6.2573635999999996e-12
Maine,3/09/20,0.0,0.0,0.00040103565,5.5514832999999996e-12
Maine,3/10/20,0.0,0.0,0.0006619206,1.7986909e-11
Maine,3/11/20,0.0,0.0,0.0037639266999999997,3.4530104e-11
Maine,3/12/20,1.0,0.0,0.9256940999999999,1.0823438e-10
Maine,3/13/20,3.0,0.0,2.9982915,1.0278183e-09
Maine,3/14/20,3.0,0.0,2.997391,1.3764337e-08
Maine,3/15/20,2.0,0.0,1.9994610000000002,6.304361000000001e-08
Maine,3/16/20,17.0,0.0,16.99645,1.5822710000000001e-06
Maine,3/17/20,26.0,0.0,25.99608,4.907459e-06
Maine,3/18/20,35.0,0.0,35.0138,2.0429734e-05
Maine,3/19/20,52.0,0.0,51.981045,0.00012563256000000002
Maine,3/20/20,56.0,0.0,56.000446,0.00029884107000000004
Maine,3/21/20,70.0,0.0,69.98614,0.00023621615000000003
Maine,3/22/20,89.0,0.0,88.92331999999999,0.00018272162
Maine,3/23/20,107.0,0.0,107.03055,0.00019616839
Maine,3/24/20,118.0,0.0,118.12561000000001,0.0004211066
Maine,3/25/20,142.0,0.0,141.90498,0.0010987486
Maine,3/26/20,155.0,0.0,155.07097,0.0026737790000000003
Maine,3/27/20,168.0,1.0,168.16573,0.88317674
Maine,3/28/20,211.0,1.0,210.77393999999998,1.0015201999999999
Maine,3/29/20,253.0,3.0,252.87265,3.0006042
Maine,3/30/20,275.0,3.0,275.05615,3.001348
Maine,3/31/20,303.0,5.0,302.95288,4.997795
Maine,4/01/20,303.0,5.0,303.28662,5.002973
Maine,4/02/20,376.0,7.0,376.08987,7.0013523
Maine,4/03/20,432.0,9.0,431.69342,9.001984
Maine,4/04/20,456.0,10.0,456.33063,9.992815
Maine,4/05/20,470.0,10.0,470.15698,9.999857
Maine,4/06/20,499.0,10.0,498.52167000000003,10.009813000000001
Maine,4/07/20,519.0,12.0,519.21985,11.9996395
Maine,4/08/20,537.0,14.0,536.74695,13.986469
Maine,4/09/20,560.0,16.0,559.66547,15.997696
Maine,4/10/20,586.0,17.0,586.1142,17.019632
Maine,4/11/20,616.0,19.0,616.10657,18.981997
Maine,4/12/20,633.0,19.0,633.0127,19.00167
Maine,4/13/20,698.0,19.0,698.0839,18.995243
Maine,4/14/20,735.0,20.0,735.6702,20.026253
Maine,4/15/20,770.0,24.0,769.7727,23.999308
Maine,4/16/20,796.0,27.0,796.22595,26.976135
Maine,4/17/20,827.0,29.0,826.75964,29.021315
Maine,4/18/20,847.0,32.0,846.7815,31.995071000000003
Maine,4/19/20,867.0,34.0,867.7825300000001,33.983208000000005
Maine,4/20/20,875.0,35.0,874.13043,35.006756
Maine,4/21/20,888.0,36.0,888.2139999999999,36.037064
Maine,4/22/20,907.0,39.0,907.4214,39.006477000000004
Maine,4/23/20,937.0,44.0,936.5274699999999,44.006863
Maine,4/24/20,965.0,47.0,965.5177,46.980446
Maine,4/25/20,965.0,47.0,964.9295,47.00379
Maine,4/26/20,1015.0,50.0,1015.1629,50.00208
Maryland,1/22/20,0.0,0.0,5.8556565999999994e-08,1.2825643e-11
Maryland,1/23/20,0.0,0.0,5.8556565999999994e-08,1.2825643e-11
Maryland,1/24/20,0.0,0.0,1.0090469000000002e-08,1.2825643e-11
Maryland,1/25/20,0.0,0.0,1.45894266e-08,1.2825643e-11
Maryland,1/26/20,0.0,0.0,9.127845e-09,1.2825643e-11
Maryland,1/27/20,0.0,0.0,3.3304044e-09,1.2825643e-11
Maryland,1/28/20,0.0,0.0,3.3304044e-09,1.2825643e-11
Maryland,1/29/20,0.0,0.0,3.3304044e-09,1.2825643e-11
Maryland,1/30/20,0.0,0.0,3.3304044e-09,1.2825643e-11
Maryland,1/31/20,0.0,0.0,3.3355028e-09,1.2825643e-11
Maryland,2/01/20,0.0,0.0,3.933775e-09,1.2825643e-11
Maryland,2/02/20,0.0,0.0,3.6891437e-09,1.2825643e-11
Maryland,2/03/20,0.0,0.0,3.6891437e-09,1.2825643e-11
Maryland,2/04/20,0.0,0.0,3.6891437e-09,1.2825643e-11
Maryland,2/05/20,0.0,0.0,3.6891437e-09,1.2825643e-11
Maryland,2/06/20,0.0,0.0,3.6891437e-09,1.2825643e-11
Maryland,2/07/20,0.0,0.0,3.6891437e-09,1.2825643e-11
Maryland,2/08/20,0.0,0.0,3.6891437e-09,1.2825643e-11
Maryland,2/09/20,0.0,0.0,3.6891437e-09,1.2825643e-11
Maryland,2/10/20,0.0,0.0,3.6891437e-09,1.2825643e-11
Maryland,2/11/20,0.0,0.0,3.6891437e-09,1.2825643e-11
Maryland,2/12/20,0.0,0.0,3.6891437e-09,1.2825643e-11
Maryland,2/13/20,0.0,0.0,3.6891437e-09,1.2825643e-11
Maryland,2/14/20,0.0,0.0,3.6891437e-09,1.2825643e-11
Maryland,2/15/20,0.0,0.0,3.6891437e-09,1.2825643e-11
Maryland,2/16/20,0.0,0.0,3.6891437e-09,1.2825643e-11
Maryland,2/17/20,0.0,0.0,3.6891437e-09,1.2825643e-11
Maryland,2/18/20,0.0,0.0,3.6891437e-09,1.2825643e-11
Maryland,2/19/20,0.0,0.0,3.6891437e-09,1.2825643e-11
Maryland,2/20/20,0.0,0.0,3.6891437e-09,1.2825643e-11
Maryland,2/21/20,0.0,0.0,3.6891437e-09,1.2825643e-11
Maryland,2/22/20,0.0,0.0,3.6891437e-09,1.2825643e-11
Maryland,2/23/20,0.0,0.0,3.6891437e-09,1.2825643e-11
Maryland,2/24/20,0.0,0.0,3.6891437e-09,1.2825643e-11
Maryland,2/25/20,0.0,0.0,3.6891437e-09,1.2825643e-11
Maryland,2/26/20,0.0,0.0,3.6891437e-09,1.2825643e-11
Maryland,2/27/20,0.0,0.0,3.6891437e-09,1.2825643e-11
Maryland,2/28/20,0.0,0.0,3.6891437e-09,1.2825643e-11
Maryland,2/29/20,0.0,0.0,3.8493779999999996e-08,1.928531e-09
Maryland,3/01/20,0.0,0.0,3.9621904e-07,3.6597365e-09
Maryland,3/02/20,0.0,0.0,6.1211454e-06,6.0697376e-09
Maryland,3/03/20,0.0,0.0,6.832035399999999e-05,6.05429e-09
Maryland,3/04/20,0.0,0.0,6.565268e-05,3.1840643e-09
Maryland,3/05/20,0.0,0.0,0.0046976763,6.6277955e-10
Maryland,3/06/20,3.0,0.0,2.8661084,6.739247e-10
Maryland,3/07/20,3.0,0.0,2.9547958,7.002310000000001e-10
Maryland,3/08/20,5.0,0.0,4.964958,2.4513935e-10
Maryland,3/09/20,5.0,0.0,4.969343,1.9846236e-10
Maryland,3/10/20,8.0,0.0,7.969717500000001,6.610726e-10
Maryland,3/11/20,9.0,0.0,8.974971,1.2909273e-09
Maryland,3/12/20,12.0,0.0,11.952273,4.263155e-09
Maryland,3/13/20,18.0,0.0,18.029194,4.5739619999999996e-08
Maryland,3/14/20,27.0,0.0,26.983790999999997,5.9512655e-07
Maryland,3/15/20,24.0,0.0,24.001945000000003,2.745148e-06
Maryland,3/16/20,42.0,0.0,41.992344,0.0001125068
Maryland,3/17/20,60.0,0.0,59.99671,0.00040245532999999995
Maryland,3/18/20,85.0,0.0,84.974144,0.0034903958
Maryland,3/19/20,107.0,1.0,107.04504399999999,0.96310115
Maryland,3/20/20,149.0,2.0,149.02366999999998,1.9832497
Maryland,3/21/20,193.0,2.0,192.98911999999999,1.9823997
Maryland,3/22/20,244.0,3.0,243.90039,2.9826912999999995
Maryland,3/23/20,290.0,3.0,290.11312999999996,2.9838088
Maryland,3/24/20,349.0,4.0,348.9839,3.985844
Maryland,3/25/20,425.0,4.0,425.11312999999996,3.9962177000000003
Maryland,3/26/20,583.0,4.0,582.8114,3.9873724000000004
Maryland,3/27/20,775.0,5.0,775.1818,5.0130897
Maryland,3/28/20,995.0,5.0,994.9005,5.014346
Maryland,3/29/20,1239.0,10.0,1238.5598,9.995021000000001
Maryland,3/30/20,1413.0,15.0,1413.2386,14.994641
Maryland,3/31/20,1660.0,18.0,1660.0259,18.008173
Maryland,4/01/20,1986.0,31.0,1986.5179999999998,30.984037
Maryland,4/02/20,2331.0,36.0,2330.9888,36.006817
Maryland,4/03/20,2758.0,43.0,2758.4358,43.095074
Maryland,4/04/20,3125.0,54.0,3124.5833,53.90736
Maryland,4/05/20,3617.0,67.0,3617.3972,67.05518000000001
Maryland,4/06/20,4045.0,91.0,4044.915,90.74793000000001
Maryland,4/07/20,4371.0,103.0,4370.3604,103.02175
Maryland,4/08/20,5529.0,124.0,5527.478,124.09783
Maryland,4/09/20,6185.0,138.0,6184.746,138.42172
Maryland,4/10/20,6968.0,171.0,6968.727,170.98695
Maryland,4/11/20,7694.0,206.0,7692.814,205.98907
Maryland,4/12/20,8225.0,236.0,8225.683,235.90157999999997
Maryland,4/13/20,8936.0,262.0,8934.056,261.49352999999996
Maryland,4/14/20,9472.0,302.0,9471.062,301.69165
Maryland,4/15/20,10032.0,311.0,10032.287,310.92346000000003
Maryland,4/16/20,10784.0,319.0,10781.688,318.96637000000004
Maryland,4/17/20,11572.0,334.0,11571.079,335.8811
Maryland,4/18/20,12326.0,421.0,12326.681,419.21603
Maryland,4/19/20,12847.0,461.0,12848.708,462.31223
Maryland,4/20/20,13684.0,582.0,13682.336000000001,580.47614
Maryland,4/21/20,14193.0,652.0,14195.608999999999,651.3874
Maryland,4/22/20,14775.0,698.0,14775.886999999999,698.3736
Maryland,4/23/20,15737.0,748.0,15737.3125,748.1081
Maryland,4/24/20,16616.0,798.0,16615.227,798.46533
Maryland,4/25/20,17766.0,875.0,17764.848,875.21735
Maryland,4/26/20,18581.0,910.0,18581.854,909.9653
Massachusetts,1/22/20,0.0,0.0,2.1423238999999997e-06,7.604219e-12
Massachusetts,1/23/20,0.0,0.0,2.1423238999999997e-06,7.604219e-12
Massachusetts,1/24/20,0.0,0.0,2.9613761e-06,7.604219e-12
Massachusetts,1/25/20,0.0,0.0,7.105883e-06,7.604219e-12
Massachusetts,1/26/20,0.0,0.0,0.00021133728,7.604219e-12
Massachusetts,1/27/20,0.0,0.0,0.00025136495,7.604219e-12
Massachusetts,1/28/20,0.0,0.0,0.00025136495,7.604219e-12
Massachusetts,1/29/20,0.0,0.0,0.00025136495,7.604219e-12
Massachusetts,1/30/20,0.0,0.0,0.00025136495,7.604219e-12
Massachusetts,1/31/20,0.0,0.0,0.00025201157999999997,7.604219e-12
Massachusetts,2/01/20,1.0,0.0,0.9535921,7.604219e-12
Massachusetts,2/02/20,1.0,0.0,0.9982937,7.604219e-12
Massachusetts,2/03/20,1.0,0.0,0.9982937,7.604219e-12
Massachusetts,2/04/20,1.0,0.0,0.9982937,7.604219e-12
Massachusetts,2/05/20,1.0,0.0,0.9982937,7.604219e-12
Massachusetts,2/06/20,1.0,0.0,0.9982937,7.604219e-12
Massachusetts,2/07/20,1.0,0.0,0.9982937,7.604219e-12
Massachusetts,2/08/20,1.0,0.0,0.9982937,7.604219e-12
Massachusetts,2/09/20,1.0,0.0,0.9982937,7.604219e-12
Massachusetts,2/10/20,1.0,0.0,0.9982937,7.604219e-12
Massachusetts,2/11/20,1.0,0.0,0.9982937,7.604219e-12
Massachusetts,2/12/20,1.0,0.0,0.9982937,7.604219e-12
Massachusetts,2/13/20,1.0,0.0,0.9982937,7.604219e-12
Massachusetts,2/14/20,1.0,0.0,0.9982937,7.604219e-12
Massachusetts,2/15/20,1.0,0.0,0.9982937,7.604219e-12
Massachusetts,2/16/20,1.0,0.0,0.9982937,7.604219e-12
Massachusetts,2/17/20,1.0,0.0,0.9982937,7.604219e-12
Massachusetts,2/18/20,1.0,0.0,0.9982937,7.604219e-12
Massachusetts,2/19/20,1.0,0.0,0.9982937,7.604219e-12
Massachusetts,2/20/20,1.0,0.0,0.9982937,7.604219e-12
Massachusetts,2/21/20,1.0,0.0,0.9982937,7.604219e-12
Massachusetts,2/22/20,1.0,0.0,0.9982937,7.604219e-12
Massachusetts,2/23/20,1.0,0.0,0.9982937,7.604219e-12
Massachusetts,2/24/20,1.0,0.0,0.9982937,7.604219e-12
Massachusetts,2/25/20,1.0,0.0,0.9982937,7.604219e-12
Massachusetts,2/26/20,1.0,0.0,0.9982937,7.604219e-12
Massachusetts,2/27/20,1.0,0.0,0.9982937,7.604219e-12
Massachusetts,2/28/20,1.0,0.0,0.9982937,7.604219e-12
Massachusetts,2/29/20,1.0,0.0,0.99724215,1.4140820000000002e-09
Massachusetts,3/01/20,1.0,0.0,0.99244744,2.6834509999999994e-09
Massachusetts,3/02/20,1.0,0.0,0.99816495,4.5453037e-09
Massachusetts,3/03/20,2.0,0.0,1.9904892,4.442536000000001e-09
Massachusetts,3/04/20,2.0,0.0,1.9865505,1.8594707e-09
Massachusetts,3/05/20,2.0,0.0,1.9647583999999998,4.050671e-10
Massachusetts,3/06/20,6.0,0.0,5.975923000000001,4.1187861e-10
Massachusetts,3/07/20,6.0,0.0,5.943318,4.279561e-10
Massachusetts,3/08/20,22.0,0.0,21.928291,1.165997e-10
Massachusetts,3/09/20,22.0,0.0,21.940334,1.0354128e-10
Massachusetts,3/10/20,41.0,0.0,40.9475,3.2915898e-10
Massachusetts,3/11/20,92.0,0.0,91.943954,6.285672e-10
Massachusetts,3/12/20,107.0,0.0,107.38521999999999,1.9988249e-09
Massachusetts,3/13/20,123.0,0.0,122.99178,2.125934e-08
Massachusetts,3/14/20,138.0,0.0,138.00987,2.5349456e-07
Massachusetts,3/15/20,138.0,0.0,137.955,1.109411e-06
Massachusetts,3/16/20,187.0,0.0,186.98663,4.0582909999999995e-05
Massachusetts,3/17/20,217.0,0.0,216.9985,0.00012613124
Massachusetts,3/18/20,252.0,0.0,252.06294,0.0009575389
Massachusetts,3/19/20,328.0,0.0,328.02502000000004,0.007922821
Massachusetts,3/20/20,413.0,1.0,412.88732999999996,0.9461405999999999
Massachusetts,3/21/20,523.0,1.0,522.92926,0.9896712999999999
Massachusetts,3/22/20,640.0,5.0,639.76385,4.9733114
Massachusetts,3/23/20,777.0,9.0,776.48663,8.963449
Massachusetts,3/24/20,1159.0,11.0,1159.6869,10.993163000000001
Massachusetts,3/25/20,1838.0,15.0,1838.3716,14.97773
Massachusetts,3/26/20,2417.0,25.0,2416.9410000000003,25.013994
Massachusetts,3/27/20,3240.0,35.0,3240.9075,35.013264
Massachusetts,3/28/20,4257.0,44.0,4257.8423,44.017567
Massachusetts,3/29/20,4955.0,48.0,4956.397,47.988766
Massachusetts,3/30/20,5752.0,56.0,5748.4023,56.002075
Massachusetts,3/31/20,6620.0,89.0,6623.9595,88.9701
Massachusetts,4/01/20,7738.0,122.0,7734.4507,122.032036
Massachusetts,4/02/20,8966.0,154.0,8972.171,154.08086
Massachusetts,4/03/20,10402.0,192.0,10399.149,191.64795
Massachusetts,4/04/20,11736.0,216.0,11726.002,215.97312999999997
Massachusetts,4/05/20,12500.0,231.0,12508.003999999999,231.1042
Massachusetts,4/06/20,13837.0,260.0,13830.555,260.6146
Massachusetts,4/07/20,15202.0,356.0,15213.872,356.08646
Massachusetts,4/08/20,16790.0,433.0,16786.506,431.8474
Massachusetts,4/09/20,18941.0,503.0,18944.084,503.96484000000004
Massachusetts,4/10/20,20974.0,599.0,20961.311999999998,597.5486
Massachusetts,4/11/20,22860.0,686.0,22855.722999999998,687.4739
Massachusetts,4/12/20,25475.0,756.0,25489.183999999997,754.90985
Massachusetts,4/13/20,26867.0,844.0,26844.312,843.6214
Massachusetts,4/14/20,28164.0,844.0,28161.05,846.057
Massachusetts,4/15/20,29918.0,1108.0,29917.191000000003,1105.7676
Massachusetts,4/16/20,32181.0,1108.0,32185.783,1110.2749
Massachusetts,4/17/20,34402.0,1245.0,34410.84,1243.7134
Massachusetts,4/18/20,36372.0,1404.0,36371.582,1406.0055
Massachusetts,4/19/20,38077.0,1706.0,38063.473,1701.8721
Massachusetts,4/20/20,38077.0,1706.0,38092.234,1709.5109
Massachusetts,4/21/20,41199.0,1961.0,41190.04,1961.8171
Massachusetts,4/22/20,42944.0,2182.0,42939.0,2181.7444
Massachusetts,4/23/20,46023.0,2360.0,46043.28,2357.7507
Massachusetts,4/24/20,50969.0,2556.0,50971.098,2557.172
Massachusetts,4/25/20,53348.0,2730.0,53343.54,2729.007
Massachusetts,4/26/20,54938.0,2899.0,54936.79,2898.7915
Michigan,1/22/20,0.0,0.0,8.263877000000001e-09,2.2328613e-11
Michigan,1/23/20,0.0,0.0,8.263877000000001e-09,2.2328613e-11
Michigan,1/24/20,0.0,0.0,8.057303700000001e-10,2.2328613e-11
Michigan,1/25/20,0.0,0.0,8.938564300000001e-10,2.2328613e-11
Michigan,1/26/20,0.0,0.0,4.340666e-10,2.2328613e-11
Michigan,1/27/20,0.0,0.0,1.5837473e-10,2.2328613e-11
Michigan,1/28/20,0.0,0.0,1.5837473e-10,2.2328613e-11
Michigan,1/29/20,0.0,0.0,1.5837473e-10,2.2328613e-11
Michigan,1/30/20,0.0,0.0,1.5837473e-10,2.2328613e-11
Michigan,1/31/20,0.0,0.0,1.5861717e-10,2.2328613e-11
Michigan,2/01/20,0.0,0.0,1.8706897e-10,2.2328613e-11
